"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",4809.2,2177.61007866198,7440.78992133802,0.5308
"conf.int",6164.3,3369.89506958565,8958.70493041436,0.5308
"conf.int",6965.1,3276.21107673747,10653.9889232625,0.5308
"conf.int",6257.76666666667,3052.85083527769,9462.68249805564,0.5308
"conf.int",5501.7,2359.95351887265,8643.44648112735,0.5308
"conf.int",5761.36666666667,3356.20021100753,8166.53312232581,0.5308
"conf.int",6369.56666666667,2974.78006094888,9764.35327238445,0.5308
"conf.int",4321.43333333333,2562.29522548324,6080.57144118342,0.5308
"conf.int",4421.16666666667,1931.53725542803,6910.7960779053,0.5308
"conf.int",6027.8,2306.70841410492,9748.89158589508,0.5308
"conf.int",5934.66666666667,2812.01753373044,9057.31579960289,0.5308
"conf.int",6746.23333333333,3376.66729389249,10115.7993727742,0.5308
"conf.int",4795.76666666667,2225.49975511368,7366.03357821965,0.5308
"conf.int",3771.1,1761.47410636652,5780.72589363348,0.5308
"conf.int",4015.83333333333,2309.26212736083,5722.40453930584,0.5308
"conf.int",4234.5,2936.02214434112,5532.97785565888,0.5308
"conf.int",3925.63333333333,1688.04793656809,6163.21873009857,0.5308
"conf.int",5336.8,2478.75580101612,8194.84419898388,0.5308
"conf.int",6739.7,3431.82744214328,10047.5725578567,0.5308
"conf.int",4412.2,2582.79545308222,6241.60454691778,0.5308
"conf.int",5538.23333333333,2859.23624379148,8217.23042287519,0.5308
"conf.int",5862.06666666667,2582.36345355366,9141.76987977967,0.5308
"conf.int",4709.53333333333,2809.95911901409,6609.10754765258,0.5308
"conf.int",5616.6,3184.78686004941,8048.41313995059,0.5308
"conf.int",7586.6,4417.79048941883,10755.4095105812,0.5308
"conf.int",5938.16666666667,3256.92261871545,8619.41071461789,0.5308
"conf.int",5029.5,2365.66972686963,7693.33027313037,0.5308
"conf.int",6494.86666666667,3950.576645042,9039.15668829133,0.5308
"conf.int",6740.4,2532.01079611832,10948.7892038817,0.5308
"conf.int",6913.33333333333,3872.54045607207,9954.1262105946,0.5308
"conf.int",8475.8,4893.33106714749,12058.2689328525,0.5308
"conf.int",7090.13333333333,3203.33904355082,10976.9276231159,0.5308
"conf.int",4766.36666666667,2089.37972451937,7443.35360881396,0.5308
"conf.int",4759.9,2156.70280463131,7363.09719536869,0.5308
"conf.int",6824.3,2622.54208569841,11026.0579143016,0.5308
"conf.int",4495.3,2365.66808661833,6624.93191338167,0.5308
"conf.int",5694.5,3296.93229593077,8092.06770406923,0.5308
"conf.int",9039.16666666667,5923.94020277109,12154.3931305622,0.5308
"conf.int",7484.8,4089.51740198469,10880.0825980153,0.5308
"conf.int",7068.33333333333,4189.66172957592,9947.00493709074,0.5308
"conf.int",5345.56666666667,2636.50233467622,8054.63099865711,0.5308
"conf.int",6179.4,3330.85921063905,9027.94078936095,0.5308
"conf.int",3772.3,1397.89233664142,6146.70766335858,0.5308
"conf.int",4400.53333333333,2668.44513378846,6132.6215328782,0.5308
"conf.int",6560.6,3048.45174817342,10072.7482518266,0.5308
"conf.int",5354.86666666667,2601.84175781052,8107.89157552282,0.5308
"conf.int",6407.16666666667,3696.57476939587,9117.75856393746,0.5308
"conf.int",6490.16666666667,3468.76917545467,9511.56415787866,0.5308
"conf.int",6426.23333333333,3288.88159931854,9563.58506734813,0.5308
"conf.int",5596.76666666667,3080.18172281878,8113.35161051455,0.5308
"conf.int",5584.4,2594.72787665501,8574.07212334499,0.5308
"conf.int",3501,2006.64524583788,4995.35475416212,0.5308
"conf.int",5133.36666666667,2454.47858818566,7812.25474514767,0.5308
"conf.int",3979.83333333333,2486.59993189163,5473.06673477503,0.5308
"conf.int",3550.56666666667,2415.9191633101,4685.21417002324,0.5308
"conf.int",5324.9,2979.65930684507,7670.14069315493,0.5308
"conf.int",6491.3,3537.54433466107,9445.05566533893,0.5308
"conf.int",2656.33333333333,1200.30345276384,4112.36321390283,0.5308
"conf.int",3717.53333333333,2294.81209410257,5140.2545725641,0.5308
"conf.int",6387.4,3884.87458360072,8889.92541639928,0.5308
"conf.int",5638.63333333333,2340.32370876106,8936.9429579056,0.5308
"conf.int",3844.03333333333,2034.75213428741,5653.31453237926,0.5308
"conf.int",5824.8,3202.5419303371,8447.0580696629,0.5308
"conf.int",4191.16666666667,2559.92642962845,5822.40690370489,0.5308
"conf.int",6270.66666666667,3469.96432751969,9071.36900581364,0.5308
"conf.int",6569.46666666667,4010.82388201585,9128.10945131748,0.5308
"conf.int",6232.4,3487.57893370573,8977.22106629427,0.5308
"conf.int",5347.83333333333,2719.22992760955,7976.43673905711,0.5308
"conf.int",6591.3,3087.59505623349,10095.0049437665,0.5308
"conf.int",6654.5,3827.70995312883,9481.29004687117,0.5308
"conf.int",6335,2441.0849856737,10228.9150143263,0.5308
"conf.int",6274.56666666667,2704.48234938373,9844.6509839496,0.5308
"conf.int",5758.5,3130.58075279132,8386.41924720868,0.5308
"conf.int",5404.96666666667,3306.20389312471,7503.72944020862,0.5308
"conf.int",5973.03333333333,3437.47479206333,8508.59187460334,0.5308
"conf.int",4042.1,2130.67688607836,5953.52311392164,0.5308
"conf.int",6705.66666666667,2575.22428220754,10836.1090511258,0.5308
"conf.int",6088,2701.37982465151,9474.62017534849,0.5308
"conf.int",6004.53333333333,2145.28734340066,9863.77932326601,0.5308
"conf.int",3583.13333333333,2047.90583912583,5118.36082754084,0.5308
"conf.int",4605.16666666667,2032.16385417173,7178.16947916161,0.5308
"conf.int",5106.83333333333,2747.72616362679,7465.94050303987,0.5308
"conf.int",4295.3,2496.83880612845,6093.76119387155,0.5308
"conf.int",5025.73333333333,2623.36598104995,7428.10068561672,0.5308
"conf.int",5955.9,2994.49647476425,8917.30352523575,0.5308
"conf.int",4394.1,2132.74992617189,6655.45007382811,0.5308
"conf.int",5678.73333333333,2646.29322977358,8711.17343689308,0.5308
"conf.int",6411.63333333333,3479.46583421633,9343.80083245034,0.5308
"conf.int",4640.33333333333,2241.449601722,7039.21706494466,0.5308
"conf.int",4991.6,2728.23854041954,7254.96145958046,0.5308
"conf.int",4680.86666666667,2274.99781721022,7086.73551612312,0.5308
"conf.int",8024.4,4205.8940166976,11842.9059833024,0.5308
"conf.int",4828.96666666667,3060.46030792287,6597.47302541047,0.5308
"conf.int",5947.2,1977.43371244894,9916.96628755106,0.5308
"conf.int",3893.43333333333,2308.66687135247,5478.19979531419,0.5308
"conf.int",6880.03333333333,4159.61436568127,9600.45230098539,0.5308
"conf.int",4456.13333333333,2657.08722106694,6255.17944559973,0.5308
"conf.int",6745.4,3480.0586020418,10010.7413979582,0.5308
"conf.int",3833.46666666667,2350.7421044406,5316.19122889273,0.5308
"conf.int",4760.76666666667,2719.10648931315,6802.42684402018,0.5308
"conf.int",7268.76666666667,3537.61314096479,10999.9201923685,0.5308
"conf.int",4046.63333333333,2171.53814530293,5921.72852136374,0.5308
"conf.int",6948.66666666667,3852.7260986988,10044.6072346345,0.5308
"conf.int",4741.63333333333,2906.07400170552,6577.19266496115,0.5308
"conf.int",4397.83333333333,2574.15502150819,6221.51164515848,0.5308
"conf.int",5393.96666666667,2903.60940958337,7884.32392374996,0.5308
"conf.int",7804.73333333333,4121.00673336514,11488.4599333015,0.5308
"conf.int",5538.63333333333,3433.70257206647,7643.56409460019,0.5308
"conf.int",6672.03333333333,3882.86935840107,9461.1973082656,0.5308
"conf.int",6307.13333333333,3782.55868238763,8831.70798427904,0.5308
"conf.int",4910.7,2615.83540777772,7205.56459222228,0.5308
"conf.int",3437.53333333333,1943.04406790555,4932.02259876112,0.5308
"conf.int",7190.6,3796.46138236035,10584.7386176397,0.5308
"conf.int",3814.9,2258.37370958877,5371.42629041123,0.5308
"conf.int",6187.5,3015.0193462052,9359.9806537948,0.5308
"conf.int",4974.66666666667,2148.95751290251,7800.37582043083,0.5308
"conf.int",5700.56666666667,3451.82812290886,7949.30521042447,0.5308
"conf.int",4827.56666666667,2565.81393432407,7089.31939900926,0.5308
"conf.int",4154.2,2071.2828667779,6237.1171332221,0.5308
"conf.int",6904.66666666667,3369.46470580495,10439.8686275284,0.5308
"conf.int",5275.3,3576.22083265873,6974.37916734127,0.5308
"conf.int",4308.76666666667,1751.63217268066,6865.90116065268,0.5308
"conf.int",4911.06666666667,2252.11731733304,7570.0160160003,0.5308
"conf.int",6107.7,3493.57461915956,8721.82538084044,0.5308
"conf.int",7003.63333333333,3678.40632677569,10328.860339891,0.5308
"conf.int",6334.36666666667,3337.69161418174,9331.04171915159,0.5308
"conf.int",3566.36666666667,2259.35109863338,4873.38223469995,0.5308
"conf.int",6999.23333333333,2970.49300919309,11027.9736574736,0.5308
"conf.int",4807.36666666667,2493.3313977899,7121.40193554343,0.5308
"conf.int",8171.33333333333,4213.28663298673,12129.3800336799,0.5308
"conf.int",5219.23333333333,2144.76932709313,8293.69733957354,0.5308
"conf.int",7549.56666666667,4997.75676341602,10101.3765699173,0.5308
"conf.int",3761.53333333333,2404.80761224346,5118.25905442321,0.5308
"conf.int",4827,2828.765863519,6825.234136481,0.5308
"conf.int",5307.53333333333,2855.09980772412,7759.96685894254,0.5308
"conf.int",5752.23333333333,2986.00152513456,8518.46514153211,0.5308
"conf.int",3741.4,1969.54576881719,5513.25423118281,0.5308
"conf.int",6582.03333333333,3540.22413060547,9623.8425360612,0.5308
"conf.int",4433.36666666667,1252.67852117297,7614.05481216037,0.5308
"conf.int",5085.6,2675.13689763327,7496.06310236673,0.5308
"conf.int",8219.53333333333,3596.1515516444,12842.9151150223,0.5308
"conf.int",4291.03333333333,2580.09514167485,6001.97152499182,0.5308
"conf.int",6858.73333333333,2970.79500427288,10746.6716623938,0.5308
"conf.int",5568.13333333333,2631.87539325121,8504.39127341546,0.5308
"conf.int",5208.13333333333,2829.9840831923,7586.28258347437,0.5308
"conf.int",3403.3,1864.57682859996,4942.02317140004,0.5308
"conf.int",3871.6,2279.31228814906,5463.88771185093,0.5308
"conf.int",5476.96666666667,3108.2225315628,7845.71080177053,0.5308
"conf.int",4725.2,2211.05122617639,7239.34877382361,0.5308
"conf.int",6801.03333333333,3718.19715686064,9883.86950980603,0.5308
"conf.int",7589.9,4701.87724394483,10477.9227560552,0.5308
"conf.int",6005.36666666667,3168.00437001026,8842.72896332308,0.5308
"conf.int",5480,2802.59989112427,8157.40010887573,0.5308
"conf.int",5854.4,3118.12045689179,8590.6795431082,0.5308
"conf.int",6361.63333333333,3119.63117985824,9603.63548680843,0.5308
"conf.int",5016.56666666667,1472.00616253771,8561.12717079562,0.5308
"conf.int",4892.3,2279.65915316665,7504.94084683335,0.5308
"conf.int",4488.9,2708.62578192013,6269.17421807987,0.5308
"conf.int",6503.46666666667,3217.53615427543,9789.3971790579,0.5308
"conf.int",6025.4,3261.4781889542,8789.3218110458,0.5308
"conf.int",7359.26666666667,3412.3309972084,11306.2023361249,0.5308
"conf.int",3661.26666666667,1865.37909020168,5457.15424313166,0.5308
"conf.int",8062.03333333333,4298.87755304677,11825.1891136199,0.5308
"conf.int",6558.1,3636.96276996872,9479.23723003129,0.5308
"conf.int",6630.93333333333,3358.42836574671,9903.43830091995,0.5308
"conf.int",4864.1,2676.3990916401,7051.8009083599,0.5308
"conf.int",4972.73333333333,1615.93218287029,8329.53448379637,0.5308
"conf.int",4661.93333333333,2800.11524387878,6523.75142278788,0.5308
"conf.int",7246.96666666667,3988.33670133185,10505.5966320015,0.5308
"conf.int",6462.1,3213.56964951023,9710.63035048977,0.5308
"conf.int",4745.5,2907.06949820929,6583.93050179071,0.5308
"conf.int",6352.5,3623.44989454253,9081.55010545747,0.5308
"conf.int",6302.16666666667,3738.17237764487,8866.16095568846,0.5308
"conf.int",5279.83333333333,2816.8292337187,7742.83743294796,0.5308
"conf.int",5860.63333333333,3056.63665512456,8664.63001154211,0.5308
"conf.int",5005.3,2675.77340652748,7334.82659347252,0.5308
"conf.int",6363.73333333333,3578.89499555204,9148.57167111463,0.5308
"conf.int",6580.03333333333,3571.21554444445,9588.85112222222,0.5308
"conf.int",6367.4,3534.93508099789,9199.86491900211,0.5308
"conf.int",6186.83333333333,2976.11433025795,9397.55233640872,0.5308
"conf.int",6479.06666666667,3467.12537912333,9491.00795421,0.5308
"conf.int",5250.23333333333,1390.20716363424,9110.25950303242,0.5308
"conf.int",4406.16666666667,1899.70660052625,6912.62673280708,0.5308
"conf.int",4116.56666666667,1445.77764240051,6787.35569093283,0.5308
"conf.int",7092.8,4264.4605991861,9921.13940081391,0.5308
"conf.int",4887.6,2510.4642370427,7264.7357629573,0.5308
"conf.int",5454.8,2806.28779668104,8103.31220331896,0.5308
"conf.int",4236.53333333333,2029.73904707674,6443.32761958993,0.5308
"conf.int",6742.83333333333,3014.27632075816,10471.3903459085,0.5308
